"No.","Time","Source","Destination","Protocol","Length","Info"
"179","12.708934","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xee28 TXT 2.22.29/j5+v/EAB8BAAMBAQEBAQEBAQEAAAAAAAABAgMEBQYHCAkKC//EALURAAIBAg.verysecret.domain.com"
"180","12.726791","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x6c50 TXT 2.23.QEAwQHBQQEAAECdwABAgMRBAUhMQYSQVEHYXETIjKBCBRCkaGxwQkjM1LwFWJy0.verysecret.domain.com"
"181","12.744330","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xb937 TXT 2.24.QoWJDThJfEXGBkaJicoKSo1Njc4OTpDREVGR0hJSlNUVVZXWFlaY2RlZmdoaWpz.verysecret.domain.com"
"182","12.765066","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x5534 TXT 2.25.dHV2d3h5eoKDhIWGh4iJipKTlJWWl5iZmqKjpKWmp6ipqrKztLW2t7i5usLDxMX.verysecret.domain.com"
"183","12.782145","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x56fd TXT 2.26.Gx8jJytLT1NXW19jZ2uLj5OXm5+jp6vLz9PX29/j5+v/bAEMAAgICAgIBAgICAg.verysecret.domain.com"
"184","12.801714","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xc8ef TXT 2.27.MCAgMDBgQDAwMDBwUFBAYIBwkICAcICAkKDQsJCgwKCAgLDwsMDQ4ODw4JCxARE.verysecret.domain.com"
"185","12.822332","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xff29 TXT 2.28.A4RDQ4ODv/bAEMBAgMDAwMDBwQEBw4JCAkODg4ODg4ODg4ODg4ODg4ODg4ODg4O.verysecret.domain.com"
"186","12.840521","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x9901 TXT 2.29.Dg4ODg4ODg4ODg4ODg4ODg4ODg4ODg4ODg4ODv/dAAQAP//aAAwDAQACEQMRAD8.verysecret.domain.com"
"187","12.856157","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xd9f3 TXT 2.30.A/cK/urd3bd0znIGAPY1iTS2zoc4XB/hHPrWFdXMy3MmW2qGPbnisabUJBKwyEA.verysecret.domain.com"
"188","12.876138","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xc056 TXT 2.31.GTluTWSR5yZuz3FrtIKb2J9cVgXZ00oZCN5VOFXisOe+maMMGAXPIxt4+tYFxeS.verysecret.domain.com"
"189","12.896444","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x5e3b TXT 2.32.8oxACnt2pm6NuV7ORsZCsp/vc/lWLOLbG5QMAnP5+lY8146OTj5geWJqkbzMj4b.verysecret.domain.com"
"190","12.915513","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xbbde TXT 2.33.GP4c8D3qWarY0pfJywGQw79sUzKjPI+lZSybXwGB5znORUnm7WBbCntjvUDNQEf.verysecret.domain.com"
"191","12.933223","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xcc73 TXT 2.34.jg96njOTjOeelZiXA6HPXA461aSUNFu3c55NQ2BrK3QZO0nkDmr0RzGvQf0rFil.verysecret.domain.com"
"192","12.949871","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xda81 TXT 2.35.WTlepPO3vWhE5OMAkY61PQaNhBkdc/XtWigOOQAcDisaGUFyAAeD3rdZVTSoZkl.verysecret.domain.com"
"193","12.968241","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x6608 TXT 2.36.Vg5wxOAF9qk0TLsMeeMEnvitA2rrqi2cyeQ5xkuMYB71zw1S1t5lf7SodWz94H9.verysecret.domain.com"
"194","12.995197","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x10b4 TXT 2.37.BW14g8aeH7q202d7xGvIo9tw0ZGT7f1/GlZtlaI9DtfDdsdJu7KfyzduPMhlH3g.verysecret.domain.com"
"195","13.013629","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x4b41 TXT 2.38.Ox+meMVxHkMsjq6kFCQ2O1c0/xj0OwMDrL58sEZTlux9h1/OvJNd+L91JeyJpdk.verysecret.domain.com"
"196","13.031832","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xf772 TXT 2.39.77iSWXj6nimoNslySR9AT3cFtbn7ROIYh1z3rnYtftrjWWitmEi5wOOhr5Xvda8.verysecret.domain.com"
"197","13.049702","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xfdc1 TXT 2.40.e+J7jyluP7NgY9gS2PY13/w+8M6tpV2Li7vZbqSRgWdkOBtOSTnpXbGHKjhqTvo.verysecret.domain.com"
"198","13.067842","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x0651 TXT 2.41.e9fbJw5RyNpxzjmlNxKZPMHLeuKbDeQtGG2FZcYIxV2K+C7/ADYgFI7DNaWucdy.verysecret.domain.com"
"199","13.084560","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xc0f2 TXT 2.42.uJZi/zZB9McfWpAZ2wPLZgB2WrkWoStAvA3A5GB1Hoe9W47yV1DBAoDdPX0zUco.verysecret.domain.com"
"200","13.111966","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x2646 TXT 2.43.zPSO5cqqIc9QARTls7x2K+XjPXca1lubg7gqAqRySPej7VNuyhAyuMEUcqKuZba.verysecret.domain.com"
"201","13.128888","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x3e14 TXT 2.44.XdHGdqjOMgE0z+x7hxnzBjOD8tarTTt/GF9eQaRrnahBuFjGOTuFJxRSbMlfD+c.verysecret.domain.com"
"202","13.152057","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x87d6 TXT 2.45.brhx3IxzSr4et2GWndR25yasm7t1PzXSgDBBBzVf+1tOinw14noQG7VFkPVki+H.verysecret.domain.com"
"203","13.167864","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x9654 TXT 2.46.tM43gup7Mf/r09fD2jDBeNSndc9ayZvFOhW9y/mXyNg9mGB+tZsvj7wvFHsfUI2.verysecret.domain.com"
"204","13.187625","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x3861 TXT 2.47.5+UGQEmj3StUdgNE0cKFitU/HnmpRpmmoFzAu70xx+VeZ3PxS8MwxkPcqxH96QZ.verysecret.domain.com"
"205","13.208223","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x10a3 TXT 2.48.x/Wsuf4zeHoE/dzIW9ACfzp3RSUmexfYbFIz+4AzxyMj8qkW105EH+jxA9T8vNf.verysecret.domain.com"
"206","13.226194","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xd960 TXT 2.49.P83x20qLcIo5Js/9Mun0zWNP8dxtLQ2buvYFQKVy7SPpqVLZJN0cYYKBgBeDSGV.verysecret.domain.com"
"207","13.243908","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x9bed TXT 2.50.A33MZ745r5Sl+OOpMx8vT2Vj33gc/WsaX4xeI5QWjt/LHvJk/4U7vsHKz7EFym4.verysecret.domain.com"
"208","13.271355","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x543a TXT 2.51.qCN45wepqs9yFzkonGQCwXFfFVz8TvFVzn96ijuMYxWfJ458WzREf2j5YPXauf5.verysecret.domain.com"
"209","13.291403","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xb52b TXT 2.52.0XbK5Gfb82oxIil7mJAenziqL6zYRvh76LcRwB1r4ck8SeJZyxbVpcd8PiqMl/q.verysecret.domain.com"
"210","13.309155","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xe2d6 TXT 2.53.cy4k1K4k9vMODRqWqZ9yt4j0aNiZNRjBHG3eBj8Kz7jx54dhC+ZfRKwGMtIor4h.verysecret.domain.com"
"211","13.327757","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x34de TXT 2.54.2yyZDTyOD2LnH5ZqA24YjJ3exGaNR8h9nXPxN8JLAd+oRgdeJOf5VkyfGDwmhO2.verysecret.domain.com"
"212","13.348509","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x5967 TXT 2.55.73k+m7H5Yr5H+zR7z8vpjn/CpVt4+RtyT05o1H7OJ9Py/HDRI2Jihd+3yxc1kXX.verysecret.domain.com"
"213","13.365699","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xb7a2 TXT 2.56.x3twcW9hKRj+JcH8ulfPflojMFjHuQtTmLFqrA8H3xRqP2cT2iX466g2RBp0mMc.verysecret.domain.com"
"214","13.385323","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xba9a TXT 2.57.ZwB+BrHn+M/iKZG8u1CAdnlJryzMZYZZVPsRzTZZbeOYpJcRQ5HIeUA/hU2tuCh.verysecret.domain.com"
"215","13.404268","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x9ed4 TXT 2.58.FHfy/FHxXOP8Alio67eaypvH3i6a5RDcqgbq4XgfWuUTUNNQkS30AAUZIbI/+t+.verysecret.domain.com"
"216","13.431796","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x2f9b TXT 2.59.NNbWdGE6qmpRgHjgZGaLl8qR0cnirxfNIVk1RUHfaoAx/n3qrNqmvyuN+rTMDna.verysecret.domain.com"
"217","13.450196","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xb4c9 TXT 2.60.Q3X8qwP7a0+R2WJpJCoOSseQ2O3uTVqPWWkXdb6FqUpx/yztm5OPXFIrQtSTahJ.verysecret.domain.com"
"218","13.467738","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xd617 TXT 2.61.kTahcS5HA85jUPlTsxBuJQx5yJCfyqT7TrJ2KnhK9Kv91pIyoA/T8qcLXxtcTp5.verysecret.domain.com"
"219","13.489268","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x54ef TXT 2.62.HhRIUVhuZ7hRnjjAyTwapJ9gdkUxbq3+tLlT1Y8k+tPS2UBsQh+OBjtWmPDHxDv.verysecret.domain.com"
"220","13.507888","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xf43b TXT 2.63.WRY9P0y1UfwzXBJ/QVoD4fePZYI0lv9KhZTyFic49qbTDQ5qS0jeMKYgNvUEkAV.verysecret.domain.com"
"221","13.524629","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xc728 TXT 2.64.YaALEOFJAwAF5FbS/DHxjLJHDd+KkjTtsgA/DmrsfwpmdZTP4vvS6LmRVVVBz6c.verysecret.domain.com"
"222","13.541274","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xc75f TXT 2.65.UuVhojnViTCbwAAOM+lBeOPkyIEbPLkACum/4VLppRTc6zqUxXBH70kH8hVu1+E.verysecret.domain.com"
"223","13.559954","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x872c TXT 2.66.3hP7QkksN3dEfxNO43fhmlyMfMjiXe2gh803caKWyAWAyMVVk1ewjtiXvoUXcAS.verysecret.domain.com"
"224","13.586831","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x3019 TXT 2.67.GBwfTvXumn/DbwrazOY/CsN1b5B3Txbyf++j/Ku2sfCfh6N44IvBNlEpUkfulGM.verysecret.domain.com"
"225","13.606448","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x9581 TXT 2.68.D0xxS5Yrdhc+TW17SI7Ryb2N8YC7Mk/yqsuv2JlZIory6ZTkpBau/tX1/B4TaN5.verysecret.domain.com"
"226","13.625903","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xb352 TXT 2.69.VtNDsoVHIDhc4+nFWofC9zJdlFsreBk6kRgbe/4Vk3BdRcyPjtL2edkWHQdV2nH.verysecret.domain.com"
"227","13.735213","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x3af1 TXT 2.70.zSWLRg8+pqZbbWppcxeGr+VOQSdozn6mvs+20m4mSaQFHjhOWQxgbge4qrcaZZ3.verysecret.domain.com"
"228","13.763078","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x9e74 TXT 2.71.Ua/Ibd1HzBONxpxcGLmPkQ6J4vJRrbwzJk957pQB/3zk1aPgbx9cQbxbadZk93u.verysecret.domain.com"
"229","13.791690","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x44cb TXT 2.72.ScfpX1ZDoVuUaQbpIwuQyOeRnFb1t4Ut7qFpYma4CfehZix/DnmrfIhczPjdfh3.verysecret.domain.com"
"230","13.810876","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xbfcd TXT 2.73.47k2CS90uIZ6rGzZ/Wr8fwt8TzyoH1aOJs5zHGSCfpmvsSLQIorgK2nMoH98cfp.verysecret.domain.com"
"231","13.827565","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x83e9 TXT 2.74.WrFpFuqki1SJh3K5GDXn1MTCGyLV2fIGn/Bi9n1GKHU/EN4LdjiR441G0e3B/Wt.verysecret.domain.com"
"232","13.845427","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x82ec TXT 2.75.W7+BWkqpSTVdTvIj8ozJt3AewxX2FbaPk+b5SkBcqMdfanS2JQhTbAkD0rOGKTd.verysecret.domain.com"
"233","13.865036","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xaca2 TXT 2.76.rBqj4/svgV4WgVTJZT3YH8M0rt/M16r4f8Ah14d0uzEdpokEQ7sFwa9dewG4ySS.verysecret.domain.com"
"234","13.885069","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xc441 TXT 2.77.OjFcFQBgGlSGf7OAE+bPBT/CvYg1a6OWcmzkrfQNPVhGunQKM43PVxfDtq8hBtY.verysecret.domain.com"
"235","13.902721","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x6d24 TXT 2.78.1TpxwGrojBL5mGbjPXIqN5Eicma7igTHG+YAn/Ct7mFmcvP4W0uVWPkCIr1Ck/p.verysecret.domain.com"
"236","13.922943","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xd8d1 TXT 2.79.WcfBlg65QFh/u9P5V1sur6KqAzatbRKvVvNBrIuPHfgOxANx4m0+FgPmzMBVXsT.verysecret.domain.com"
"237","13.962019","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x569b TXT 2.80.ZvYwG8F2UaZWV39Qp4rRTwbaGBWeThiBw3T3zXNaj8bvhTpcjC58Y2IPOVjnTP5.verysecret.domain.com"
"238","13.981287","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x9c84 TXT 2.81.bs1yFz+0n8HLds2+vz3RU5CQRM+T9ADn8KOdByzuet/8IdpJf55Dz+WfrWH4j0m.verysecret.domain.com"
"239","13.998858","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x47f7 TXT 2.82.COysbZZRMkTkRoG3EfnXj9z+1V8OI5ZTbWes3rn7qCycD8yAP1rhNV/apsLi7J0.verysecret.domain.com"
"240","14.016764","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x1842 TXT 2.83./wJfToRgNNJGv/ALNmpujSMZLc9rl0W0lXa9onXBWaMc/TFY2p+APC19b/AGe/8.verysecret.domain.com"
"241","14.036516","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x672b TXT 2.84.N6fqNtIRkSWykn17V4JP+09rTSMLfwhb24B6S38eR6d8iufvP2k/G0rM8VtounR.verysecret.domain.com"
"242","14.055598","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xbb76 TXT 2.85.5ORJKGxj3GP5VPMa6npfij9lr4ReKLbbH4fl0e4VgyyadO0Wxh0+UfKencV9I2n.verysecret.domain.com"
"243","14.074075","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x2dcb TXT 2.86.wkuPBn/BNTTPhb4bvpHDSRqZ70Av5Ml0JnU7QBnb8oP0zXwJdftGeNpJAzeJ9Lg.verysecret.domain.com"
"244","14.092759","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x2c7f TXT 2.87.lU/wDLO3yB9TkZpuqftW/EXU9Ds9GvfHlta2VswKtaaagkI9C5JzgdBis5NspN9.verysecret.domain.com"
"245","14.111382","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xf232 TXT 2.88.T6Y8R+BfF8Gr6lenRLi5gklaRXiw/B6AgdMDjpXnsZZXMcqGKVWIKsMEHHI9q+c.verysecret.domain.com"
"246","14.131453","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x8ca8 TXT 2.89.tf8AjrqE2rKlp8RNTu7NgCIzIEctjkZAGBnP5V7r4V8TWHij4GeEL6zWSS523X2.verysecret.domain.com"
"247","14.150167","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x4955 TXT 2.90.q6lJ3XG6XKkk9cYYA+hrlceU7YSTRtn5T0OMcntTGwQOQDjoTTjkDp26fhUOfmJ.verysecret.domain.com"
"248","14.169718","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x7deb TXT 2.91.5/OoRqNJ/Ae1ev/CnUofDPg74q+P7pvKg8PeF7m4EpHCsI2f8AP5K8fJGPm4PXp.verysecret.domain.com"
"249","14.189955","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x2c02 TXT 2.92.xW58RGfSf8Agj78W9snkXfi68h0KOQnGEmZEf8AJGkNPyIlsfjNpf20aPaNqcq3.verysecret.domain.com"
"250","14.219333","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xbc86 TXT 2.93.OqPEv22ZT/rZsAyORju5Y4rW38njdnpmtO68M69YSkSWi3Cu5VXtm3DH0PIrLeC.verysecret.domain.com"
"251","14.238135","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xa258 TXT 2.94.4hYpLaSxOMBgyc5PQ+/8A+uuw5gBZuQMZ5PHT1+ldB4RXz/HkMm3elvA0oPXk5A.verysecret.domain.com"
"252","14.256943","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x4808 TXT 2.95.A9uTXOkjgOSqk4x0yfUflXZ+C4yP7VuWPz7Ujx97Hc9eR2pPYDspXHmE9uT3xz3.verysecret.domain.com"
"253","14.274911","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xdc57 TXT 2.96.FKkrOTGoOQf73X8DULksp2nd/ewM5/Kow/lQyyltpCHnHFZ21GWG1bw+lksLSTm.verysecret.domain.com"
"254","14.294625","10.0.0.1","8.8.8.8","DNS","150","Standard query 0xf05d TXT 2.97.7z+8JX5FGe3Wus0CzkivYLu11azt0lxsCXX7zqOgAyCPSvFRNzvRssVydxwR+Fd.verysecret.domain.com"
"255","14.312662","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x96e4 TXT 2.98./oKo+s2LddtwgbemO3OPxwfxolFJCR99+EjdHwqP7b8XalO0Zw0Vg21QPdjXQrr.verysecret.domain.com"
"256","14.331714","10.0.0.1","8.8.8.8","DNS","150","Standard query 0x1c1c TXT 2.99.Xw/tZY2vXv9VkU8rdakVH5A4r5eh1OaXSjGzNFGGJKAkAnP07+tSDapYFlIA/z6.verysecret.domain.com"
"257","14.349173","10.0.0.1","8.8.8.8","DNS","151","Standard query 0xc5e2 TXT 2.100.Vy81joUUfWcXj74ZwAeV4Wtm28AyXJlx+Zres/jf4Y06ZPsnh6ytVLYUw2yOSew.verysecret.domain.com"
"258","14.368027","10.0.0.1","8.8.8.8","DNS","151","Standard query 0x1a7c TXT 2.101.z1r4wEgD4ble3zZ/z3q9bXEaumcAgnJwACTxnp6Uc7K5UfaY/aKRI7h7ewMIK7N.verysecret.domain.com"
"259","14.384714","10.0.0.1","8.8.8.8","DNS","151","Standard query 0x90dd TXT 2.102.8brGcegGa524+NGsTBlt1McWc4kk3HOfUV8229+qMWi5KgAnBwR3xwPb86U6oVc.verysecret.domain.com"
"260","14.403414","10.0.0.1","8.8.8.8","DNS","151","Standard query 0xc362 TXT 2.103.Rsskrg8Y+U4/E1Lk2OyPe5Pidrt7IyvKue5GSa5DxP4kmHwr8Qatess04sZY7aQ.verysecret.domain.com"
"261","14.421986","10.0.0.1","8.8.8.8","DNS","151","Standard query 0x919d TXT 2.104.cHcwwFH515k2t3UUvyXEEJbgie4Rdw+ua4bx341eXw9a+HbC4hmneTfcyRbXVFH.verysecret.domain.com"
"262","14.447960","10.0.0.1","8.8.8.8","DNS","151","Standard query 0x6197 TXT 2.105.Qcep/rSSbYNpI5PS7ZoNDe4OVdz5ceGzk9ycV5R4tu4j4umhjzIUADybuM163b3.verysecret.domain.com"
"263","14.464633","10.0.0.1","8.8.8.8","DNS","151","Standard query 0x3ba9 TXT 2.106.MkPhq3WZ8xwweYyjgJkfXj6V89TzfaNburjaxDuSGxxgntmuuG9zlnaxGzp5gG0.verysecret.domain.com"
"264","14.483671","10.0.0.1","8.8.8.8","DNS","151","Standard query 0x5a03 TXT 2.107.4wduRmnBjnrgDrk5H51F0ZV3HAGSuPT2pynG7qDjnacZrquc9iXcu7LAjjHJ5A/.verysecret.domain.com"
"265","14.507417","10.0.0.1","8.8.8.8","DNS","151","Standard query 0xe068 TXT 2.108.wA4pMLv6qAcEbhtPpUZ+UsoGT0wB047H6UwMREdp2oO4H5UxFmYpE4wyNgDhWzk.verysecret.domain.com"
"266","14.524784","10.0.0.1","8.8.8.8","DNS","151","Standard query 0xc7e7 TXT 2.109.dhnPpUPJ3YXIPGVXtnioicSfe24OQA3XPtSMCXQBRngEkHpnr/k0gNOPfY6FJKe.verysecret.domain.com"
"267","14.542521","10.0.0.1","8.8.8.8","DNS","151","Standard query 0xad78 TXT 2.110.ZmOdoPfoMVlJ1QcFsj8D9c/8A660tRbbY29tkEM/AwdxA+n4Vkr9zPQjqc/5NCV.verysecret.domain.com"
"268","14.561050","10.0.0.1","8.8.8.8","DNS","151","Standard query 0xd5be TXT 2.111.gHOQWVVIZRzx1IH9OaiYtkbmBfb19fx/Lmkdm8xiwCdTkev4CkfdtYN8o6thjnn.verysecret.domain.com"
"269","14.577746","10.0.0.1","8.8.8.8","DNS","151","Standard query 0x991f TXT 2.112.gd88+tMdiKQtjC7m9VI9+MYqNck7lY+gwQB+R60523cjkdeaqsxHBXacAAbgT/9.verysecret.domain.com"
"270","14.594322","10.0.0.1","8.8.8.8","DNS","151","Standard query 0xa1e2 TXT 2.113.c+1A7Eh2M2d4BVSQScEDjmk3r/z8r/38NCuyhtjMpzwQM9BjP+eKXz7r/n7f/v2.verysecret.domain.com"
"271","14.614734","10.0.0.1","8.8.8.8","DNS","151","Standard query 0xcdf3 TXT 2.114.tAz//0P0ob4raFO4EKyuwABXbnA/DNV28d6fPMWS0uDvP/PI817SPBGi2zECyTk.verysecret.domain.com"
"272","14.633732","10.0.0.1","8.8.8.8","DNS","151","Standard query 0x84fb TXT 2.115.8gRio5PDlgkhENgu30EXNLlZ5nNE8fXX4bgcWFyo+gGPzqCa9WZWEdtJvP97H58.verysecret.domain.com"
"273","14.651852","10.0.0.1","8.8.8.8","DNS","151","Standard query 0x7f58 TXT 2.116.V7KfC9swLDTEBH3cjGfwqlL4dt1zi0jSQj7rAYJHapcdDT2iR4VdS3ZSR47NmIb.verysecret.domain.com"
"274","14.668643","10.0.0.1","8.8.8.8","DNS","151","Standard query 0x2dcd TXT 2.117.BUMMZ7msSSTUdxYwCPB4A7V70+jW6wlpY4YyDxtI6etUWsNHz80yxkfxCPP481F.verysecret.domain.com"
"275","14.696524","10.0.0.1","8.8.8.8","DNS","151","Standard query 0xc955 TXT 2.118.i1UPCX1HUIUy1oZQeDtKge3H171Tk1+8t4gPsMaZU7QcnHXqR/IV7lPbaYEH76M.verysecret.domain.com"
"276","14.714517","10.0.0.1","8.8.8.8","DNS","151","Standard query 0x88b2 TXT 2.119.svcKMEVjztoKbg0sUnZg0Y6+1FivaHjsnijVxhvsKA4+UiE80L4w1cKEFksSgYw.verysecret.domain.com"
"277","14.734445","10.0.0.1","8.8.8.8","DNS","151","Standard query 0x62e3 TXT 2.120.Tjd+fNekXN3oMeS0ix4bkrxnt/OsibWNEQnAjlcdCxHT2/GnyopM4l/GusLcBfJ.verysecret.domain.com"
"278","14.752025","10.0.0.1","8.8.8.8","DNS","151","Standard query 0x398a TXT 2.121.QnJxgEbT/n6U7/hMfFMjqI4X2jqFi3D8CRWlceIdLhikS38hXySV2+YobuTj+lZ.verysecret.domain.com"
"279","14.770006","10.0.0.1","8.8.8.8","DNS","151","Standard query 0xb661 TXT 2.122.p8VWYPyxqCBjODgH2x0p8ocwx/FXi9mG6OVMdsnr+hqJ9d8W3sSmScxxk8KXPbq.verysecret.domain.com"
"280","14.785747","10.0.0.1","8.8.8.8","DNS","151","Standard query 0x2195 TXT 2.123.Rmq83ifzGyINyjoobAH9ay59bupGVtxBHVVxx6U1FBc0865c3KxzaiyIVLMz4BX.verysecret.domain.com"
"281","14.802372","10.0.0.1","8.8.8.8","DNS","151","Standard query 0xc97e TXT 2.124.GelVZ7eVZYor2+Zgw+8TwB6ms5tUvZEJ3kA8YAX/DmqZuZyh6nP8THkYp2QXOoV.verysecret.domain.com"
"282","14.820135","10.0.0.1","8.8.8.8","DNS","151","Standard query 0x7d31 TXT 2.125.9NjwqzJMM/eKZCjtn3qddSsI76OQvGrq/wDCu3A749a4VjKxwZGx3Ve/tSNHkks.verysecret.domain.com"
"283","14.850061","10.0.0.1","8.8.8.8","DNS","151","Standard query 0x190b TXT 2.126.Sfx/lRYm56/YeItMScMGG5edzKDnnoK7aDxvoq2wVpQzbssUb9OtfM/2dC4BHXr.verysecret.domain.com"
"284","14.868581","10.0.0.1","8.8.8.8","DNS","151","Standard query 0x101a TXT 2.127.kVK0MfkBSBw3biq2Jcbn08fiRoEMwzNux1j3jP4ioJfi5oqFQsfHbPz5/EV8ziC.verysecret.domain.com"
"285","14.885032","10.0.0.1","8.8.8.8","DNS","151","Standard query 0xc778 TXT 2.128.MxgEDB/nSmFRkbDt/unpVXI9lE+jZPjPp0ZUxQ5x02x8/hVOX44EEpDayPjuMA/.verysecret.domain.com"
"286","14.902138","10.0.0.1","8.8.8.8","DNS","151","Standard query 0x90b4 TXT 2.129.hXz55SYJCfXA60uFGMlV9jRcr2MD2uX42am4xDZSKOwNxj+VZr/GDxC4PlxBQSe.verysecret.domain.com"
"287","14.929298","10.0.0.1","8.8.8.8","DNS","151","Standard query 0xa3aa TXT 2.130.HkZh+ZNeTl4UXPmx8dTuBppuIhFuSRTHjLc42/hUlKEV0PR5Pih4snUtGyR5J+U.verysecret.domain.com"
"288","14.946340","10.0.0.1","8.8.8.8","DNS","151","Standard query 0xed54 TXT 2.131.A5rJn8feLZ4yWv+W9B0+lcQ2pW6Mdh+Y4xwQM1EdYslYcsWHVRjA/WoY+VHTP4n.verysecret.domain.com"
"289","14.963919","10.0.0.1","8.8.8.8","DNS","151","Standard query 0xcc16 TXT 2.132.8RXAAbVZl/vfNjBqq+ray74k1OdgB2kIH6GudGswOSIraeZmYlh5RyD249PepUu.verysecret.domain.com"
"290","14.981791","10.0.0.1","8.8.8.8","DNS","151","Standard query 0x2227 TXT 2.133.b+4kxb6PczAnj9xIf6UhpJGpJLeTOVe6kcN13MajCSHP7wnA+nFMTT/Fc5C2/h6.verysecret.domain.com"
"291","15.004572","10.0.0.1","8.8.8.8","DNS","151","Standard query 0xc162 TXT 2.134.fr8rGFgR+daK+GvHM0oX+x5YWbj51AH65p2ZrcoeQuQCqkdB60NGgyzKM9yBzXS.verysecret.domain.com"
"292","15.031321","10.0.0.1","8.8.8.8","DNS","151","Standard query 0x2790 TXT 2.135.wfDf4h3b48u2gTvuk5/AgVon4Q+OJW2Pc2wTHzKFdmJoswucXAiFtwQkggjAzik.verysecret.domain.com"
"293","15.048190","10.0.0.1","8.8.8.8","DNS","151","Standard query 0xc1bb TXT 2.136.8ty2GXBByc+nrXoMHwU8TyHE966L3MUZJH51rRfAO9UpLc6vdSLnOFCp+B5/pRZ.verysecret.domain.com"
